x,y,radius
483.0,2265.0,1.9090909090909092
1874.0,2263.0,1.4545454545454546
2274.0,2607.0,1.4545454545454546
994.0,3388.0,1.0
3006.0,3061.0,1.4545454545454546
1668.0,1848.0,2.8181818181818183
2112.0,1267.0,1.4545454545454546
830.0,1878.0,1.9090909090909092
656.0,1570.0,1.4545454545454546
521.0,2130.0,1.9090909090909092
2430.0,2564.0,1.9090909090909092
1329.0,2010.0,1.9090909090909092
807.0,2356.0,1.9090909090909092
2137.0,2121.0,1.4545454545454546
1334.0,3038.0,1.9090909090909092
729.0,3832.0,1.0
977.0,2185.0,1.9090909090909092
2586.0,1939.0,1.4545454545454546
2315.0,4031.0,1.4545454545454546
2950.0,1032.0,1.9090909090909092
2687.0,2097.0,1.9090909090909092
882.0,1391.0,1.9090909090909092
1118.0,1347.0,1.9090909090909092
1278.0,2991.0,1.4545454545454546
1808.0,2659.0,1.4545454545454546
1290.0,2029.0,1.9090909090909092
461.0,1344.0,1.4545454545454546
2930.0,2311.0,1.4545454545454546
1025.0,2066.0,1.9090909090909092
244.0,1116.0,1.9090909090909092
2435.0,2662.0,1.4545454545454546
661.0,2083.0,1.9090909090909092
2137.0,2028.0,1.4545454545454546
3011.0,2064.0,1.4545454545454546
606.0,2488.0,1.4545454545454546
412.0,2872.0,1.9090909090909092
2183.0,3778.0,1.0
977.0,3550.0,1.4545454545454546
1603.0,1453.0,1.4545454545454546
1618.0,2400.0,1.9090909090909092
2419.0,2281.0,1.9090909090909092
1092.0,2422.0,1.4545454545454546
2780.0,2467.0,1.4545454545454546
463.0,3385.0,1.4545454545454546
131.0,1869.0,1.9090909090909092
1853.0,1407.0,2.8181818181818183
1814.0,170.0,1.4545454545454546
1988.0,1523.0,1.0
2165.0,2356.0,1.9090909090909092
1712.0,2460.0,2.3636363636363633
2344.0,3187.0,1.9090909090909092
1542.0,590.0,1.4545454545454546
2772.0,1448.0,1.4545454545454546
587.0,3199.0,1.4545454545454546
80.0,1641.0,1.4545454545454546
1756.0,2445.0,2.3636363636363633
1167.0,2447.0,1.9090909090909092
1183.0,2947.0,1.4545454545454546
843.0,1894.0,1.9090909090909092
2271.0,388.0,1.9090909090909092
2972.0,2794.0,1.9090909090909092
1979.0,305.0,1.9090909090909092
1870.0,3696.0,1.4545454545454546
2882.0,372.0,1.9090909090909092
1019.0,3837.0,1.4545454545454546
1275.0,1677.0,1.4545454545454546
156.0,1753.0,1.4545454545454546
1599.0,1475.0,1.9090909090909092
470.0,2239.0,1.4545454545454546
1858.0,1322.0,1.4545454545454546
1865.0,2042.0,1.4545454545454546
1361.0,3716.0,1.4545454545454546
550.0,2345.0,1.9090909090909092
1834.0,1007.0,1.4545454545454546
910.0,3542.0,1.4545454545454546
1124.0,3073.0,1.9090909090909092
396.0,3928.0,1.9090909090909092
1969.0,2984.0,1.9090909090909092
432.0,975.0,1.4545454545454546
549.0,2288.0,1.9090909090909092
2200.0,2424.0,1.9090909090909092
753.0,2709.0,1.9090909090909092
977.0,1863.0,1.9090909090909092
743.0,961.0,1.4545454545454546
412.0,2157.0,1.4545454545454546
1154.0,2376.0,1.9090909090909092
786.0,2524.0,1.4545454545454546
2611.0,1095.0,1.4545454545454546
626.0,2226.0,1.4545454545454546
1498.0,1845.0,1.9090909090909092
488.0,1588.0,1.9090909090909092
391.0,2769.0,1.4545454545454546
688.0,988.0,1.4545454545454546
2180.0,1470.0,1.4545454545454546
736.0,1597.0,1.4545454545454546
1742.0,937.0,1.9090909090909092
1821.0,3812.0,1.0
1125.0,2617.0,1.4545454545454546
2126.0,3475.0,1.4545454545454546
1379.0,2008.0,1.9090909090909092
2111.0,2988.0,1.9090909090909092
2016.0,3867.0,1.0
401.0,863.0,1.9090909090909092
1417.0,1689.0,1.9090909090909092
649.0,834.0,1.4545454545454546
2254.0,2867.0,1.4545454545454546
1262.0,1456.0,1.4545454545454546
2252.0,3010.0,1.4545454545454546
2283.0,2797.0,1.9090909090909092
2105.0,3272.0,1.4545454545454546
2000.0,1069.0,1.4545454545454546
606.0,8.0,1.4545454545454546
876.0,2017.0,1.4545454545454546
1774.0,931.0,1.4545454545454546
78.0,836.0,1.9090909090909092
1962.0,1173.0,1.4545454545454546
2010.0,2615.0,1.9090909090909092
2690.0,3546.0,1.4545454545454546
363.0,652.0,1.9090909090909092
2477.0,2417.0,1.4545454545454546
1654.0,2669.0,1.9090909090909092
502.0,1365.0,1.4545454545454546
1992.0,3403.0,1.4545454545454546
560.0,1287.0,4.636363636363637
1316.0,2474.0,1.9090909090909092
287.0,1451.0,1.4545454545454546
1665.0,1587.0,1.4545454545454546
603.0,1814.0,1.9090909090909092
841.0,1823.0,1.9090909090909092
2394.0,1947.0,1.4545454545454546
108.0,1474.0,1.9090909090909092
1341.0,2101.0,1.9090909090909092
1793.0,2614.0,1.9090909090909092
33.0,3019.0,1.0
1573.0,3730.0,1.4545454545454546
2517.0,928.0,1.9090909090909092
1021.0,2340.0,1.9090909090909092
1999.0,3636.0,1.4545454545454546
979.0,3060.0,1.9090909090909092
2770.0,3703.0,1.0
1591.0,2765.0,1.9090909090909092
1070.0,1715.0,1.4545454545454546
1966.0,3569.0,1.4545454545454546
513.0,1139.0,1.4545454545454546
2502.0,2025.0,1.4545454545454546
1432.0,2766.0,1.4545454545454546
1897.0,1995.0,4.181818181818182
228.0,3128.0,1.4545454545454546
1831.0,4018.0,1.4545454545454546
999.0,3816.0,1.0
374.0,1701.0,1.4545454545454546
1706.0,2459.0,2.3636363636363633
2491.0,799.0,1.9090909090909092
389.0,1229.0,1.9090909090909092
1930.0,3199.0,1.0
1358.0,2566.0,1.4545454545454546
2500.0,3533.0,1.4545454545454546
731.0,1860.0,1.9090909090909092
2004.0,3190.0,1.4545454545454546
837.0,921.0,1.4545454545454546
513.0,1534.0,1.4545454545454546
2902.0,2615.0,1.9090909090909092
1571.0,2386.0,1.4545454545454546
1498.0,991.0,1.9090909090909092
1689.0,2982.0,1.9090909090909092
1946.0,1698.0,1.4545454545454546
2282.0,1728.0,1.4545454545454546
1035.0,2858.0,1.4545454545454546
2018.0,2042.0,1.4545454545454546
1348.0,2396.0,1.9090909090909092
1703.0,1548.0,2.3636363636363633
1240.0,2691.0,1.4545454545454546
888.0,832.0,1.4545454545454546
1541.0,368.0,1.4545454545454546
2337.0,1000.0,1.9090909090909092
1597.0,717.0,1.0
581.0,2821.0,1.4545454545454546
788.0,3129.0,1.0
2073.0,1026.0,1.4545454545454546
1858.0,1543.0,1.9090909090909092
2279.0,540.0,1.9090909090909092
643.0,1988.0,2.3636363636363633
1836.0,1180.0,1.9090909090909092
2718.0,1954.0,1.4545454545454546
1275.0,2917.0,1.4545454545454546
2225.0,3933.0,1.4545454545454546
2702.0,1970.0,1.9090909090909092
184.0,2231.0,1.9090909090909092
1835.0,2064.0,1.9090909090909092
648.0,643.0,1.4545454545454546
1403.0,424.0,1.4545454545454546
2030.0,2889.0,1.9090909090909092
1983.0,3763.0,1.4545454545454546
557.0,2287.0,1.9090909090909092
1676.0,662.0,1.9090909090909092
1977.0,3947.0,1.4545454545454546
2042.0,1737.0,1.9090909090909092
2079.0,3562.0,1.9090909090909092
2786.0,2673.0,1.9090909090909092
1536.0,3049.0,1.4545454545454546
1321.0,2980.0,1.0
1176.0,2758.0,1.4545454545454546
110.0,1422.0,1.9090909090909092
1022.0,1984.0,1.4545454545454546
59.0,2467.0,1.9090909090909092
2326.0,2513.0,1.4545454545454546
1669.0,3923.0,1.4545454545454546
1099.0,2611.0,1.9090909090909092
568.0,2296.0,1.9090909090909092
1853.0,3046.0,1.4545454545454546
747.0,1751.0,1.4545454545454546
1315.0,2723.0,2.3636363636363633
1692.0,3665.0,1.0
1155.0,983.0,1.4545454545454546
697.0,2446.0,1.4545454545454546
1823.0,2035.0,1.9090909090909092
1021.0,3969.0,1.4545454545454546
2314.0,3117.0,1.4545454545454546
265.0,1063.0,1.9090909090909092
1853.0,1426.0,1.4545454545454546
799.0,2483.0,1.9090909090909092
1817.0,1288.0,1.4545454545454546
2061.0,4019.0,1.4545454545454546
2719.0,1887.0,1.9090909090909092
522.0,245.0,1.9090909090909092
638.0,1531.0,1.4545454545454546
436.0,1726.0,1.9090909090909092
1281.0,2873.0,2.3636363636363633
1147.0,2543.0,1.9090909090909092
2113.0,2660.0,2.8181818181818183
1773.0,3262.0,1.4545454545454546
792.0,1256.0,1.4545454545454546
2209.0,2607.0,1.4545454545454546
1515.0,1067.0,1.9090909090909092
1129.0,2739.0,2.3636363636363633
1790.0,3265.0,1.4545454545454546
587.0,1013.0,1.4545454545454546
1681.0,643.0,1.4545454545454546
794.0,651.0,1.9090909090909092
412.0,2390.0,1.4545454545454546
1185.0,3474.0,1.0
2010.0,1004.0,1.4545454545454546
1645.0,2693.0,1.4545454545454546
1452.0,2711.0,1.9090909090909092
1549.0,2681.0,2.3636363636363633
1274.0,3725.0,1.4545454545454546
2885.0,161.0,1.0
105.0,1483.0,1.9090909090909092
1456.0,3840.0,1.0
2191.0,3274.0,1.9090909090909092
2287.0,1113.0,1.4545454545454546
2290.0,3119.0,1.4545454545454546
1988.0,3526.0,1.0
213.0,2929.0,1.4545454545454546
1784.0,3275.0,1.4545454545454546
1643.0,3126.0,1.4545454545454546
1052.0,3946.0,1.4545454545454546
1080.0,2553.0,1.4545454545454546
1506.0,2832.0,2.3636363636363633
2133.0,3893.0,1.4545454545454546
389.0,1741.0,1.9090909090909092
596.0,1829.0,2.3636363636363633
557.0,1238.0,1.0
1296.0,2954.0,1.4545454545454546
2329.0,901.0,1.4545454545454546
1687.0,1801.0,1.9090909090909092
1301.0,3105.0,1.4545454545454546
2046.0,2335.0,1.9090909090909092
678.0,1068.0,1.4545454545454546
1381.0,2133.0,1.9090909090909092
1696.0,3312.0,1.4545454545454546
1181.0,2226.0,1.9090909090909092
1424.0,1302.0,1.9090909090909092
565.0,1810.0,1.4545454545454546
764.0,311.0,1.9090909090909092
244.0,3129.0,1.4545454545454546
373.0,2003.0,2.3636363636363633
1314.0,1191.0,1.4545454545454546
2759.0,3574.0,1.4545454545454546
659.0,2370.0,1.4545454545454546
2020.0,2934.0,1.9090909090909092
1067.0,2049.0,1.4545454545454546
2654.0,2756.0,1.4545454545454546
383.0,1257.0,1.4545454545454546
1433.0,3861.0,1.4545454545454546
1372.0,489.0,1.4545454545454546
2117.0,3136.0,1.4545454545454546
2075.0,1183.0,1.4545454545454546
1465.0,1071.0,1.9090909090909092
1148.0,1678.0,1.9090909090909092
696.0,2369.0,1.0
195.0,1461.0,1.4545454545454546
199.0,1460.0,2.3636363636363633
758.0,1781.0,1.9090909090909092
1788.0,3370.0,1.0
2215.0,2873.0,1.4545454545454546
2146.0,2600.0,1.4545454545454546
966.0,2274.0,1.4545454545454546
2672.0,1956.0,1.4545454545454546
956.0,2978.0,1.9090909090909092
1679.0,2034.0,1.9090909090909092
1188.0,3985.0,1.4545454545454546
222.0,629.0,1.9090909090909092
550.0,2498.0,1.4545454545454546
2133.0,838.0,1.4545454545454546
774.0,1819.0,1.4545454545454546
1110.0,52.0,1.4545454545454546
2936.0,2218.0,1.9090909090909092
1648.0,2530.0,1.9090909090909092
2016.0,2289.0,1.4545454545454546
1829.0,3082.0,1.0
2021.0,1571.0,1.4545454545454546
825.0,1852.0,1.4545454545454546
2953.0,3124.0,1.9090909090909092
231.0,2661.0,1.9090909090909092
1231.0,2882.0,1.0
1301.0,2072.0,1.9090909090909092
1931.0,3164.0,1.4545454545454546
1965.0,3069.0,1.4545454545454546
893.0,890.0,1.4545454545454546
379.0,3138.0,1.4545454545454546
1756.0,955.0,1.4545454545454546
909.0,3958.0,1.0
833.0,3090.0,1.4545454545454546
195.0,1485.0,1.9090909090909092
1302.0,1982.0,1.4545454545454546
1065.0,599.0,1.4545454545454546
2111.0,3163.0,1.4545454545454546
1342.0,1246.0,1.4545454545454546
2941.0,1033.0,1.4545454545454546
728.0,2983.0,1.4545454545454546
1699.0,2084.0,1.4545454545454546
1174.0,2743.0,2.8181818181818183
416.0,1625.0,1.9090909090909092
611.0,1440.0,1.9090909090909092
629.0,1746.0,1.4545454545454546
1451.0,3126.0,1.4545454545454546
1492.0,1979.0,1.9090909090909092
1674.0,2733.0,1.4545454545454546
2109.0,815.0,1.9090909090909092
926.0,2475.0,1.9090909090909092
575.0,856.0,1.9090909090909092
2849.0,3782.0,1.0
454.0,2467.0,1.4545454545454546
1328.0,1813.0,1.9090909090909092
810.0,1054.0,1.0
686.0,979.0,1.0
375.0,2191.0,1.9090909090909092
594.0,956.0,1.4545454545454546
976.0,2635.0,1.4545454545454546
2047.0,2443.0,1.9090909090909092
1407.0,2894.0,1.9090909090909092
2705.0,3138.0,1.4545454545454546
1148.0,1456.0,1.9090909090909092
621.0,1273.0,1.9090909090909092
471.0,1594.0,1.9090909090909092
2173.0,1470.0,1.4545454545454546
1232.0,3275.0,1.9090909090909092
293.0,1863.0,1.4545454545454546
2184.0,2294.0,1.4545454545454546
803.0,3381.0,1.4545454545454546
1774.0,2410.0,1.9090909090909092
749.0,1010.0,1.4545454545454546
593.0,1330.0,1.4545454545454546
654.0,1903.0,2.3636363636363633
2101.0,2470.0,1.9090909090909092
1927.0,3392.0,1.4545454545454546
2487.0,1994.0,1.9090909090909092
2736.0,3486.0,1.4545454545454546
2284.0,3479.0,1.9090909090909092
444.0,1368.0,1.9090909090909092
2345.0,1263.0,1.9090909090909092
1498.0,3595.0,1.4545454545454546
1353.0,2501.0,1.9090909090909092
1906.0,1916.0,1.9090909090909092
1831.0,3458.0,1.4545454545454546
1067.0,495.0,1.4545454545454546
565.0,1185.0,1.4545454545454546
435.0,2589.0,1.4545454545454546
363.0,645.0,1.4545454545454546
1960.0,3137.0,1.9090909090909092
70.0,1324.0,1.4545454545454546
1451.0,756.0,1.4545454545454546
904.0,2124.0,1.9090909090909092
1713.0,3466.0,1.0
2774.0,2001.0,1.9090909090909092
2029.0,2374.0,2.3636363636363633
917.0,1026.0,1.4545454545454546
2080.0,2754.0,1.4545454545454546
478.0,1860.0,1.9090909090909092
2579.0,3521.0,1.4545454545454546
993.0,1588.0,1.9090909090909092
2137.0,3814.0,1.4545454545454546
1786.0,2785.0,1.4545454545454546
609.0,1237.0,1.9090909090909092
914.0,1214.0,1.9090909090909092
799.0,1157.0,1.9090909090909092
1653.0,2523.0,1.4545454545454546
2209.0,2143.0,1.9090909090909092
1250.0,2705.0,1.4545454545454546
2548.0,1825.0,1.0
2501.0,2898.0,1.4545454545454546
1058.0,2966.0,1.4545454545454546
1876.0,3240.0,1.4545454545454546
2941.0,1851.0,1.9090909090909092
1727.0,1109.0,1.4545454545454546
2535.0,1443.0,1.9090909090909092
509.0,667.0,1.4545454545454546
1139.0,2440.0,1.9090909090909092
445.0,1586.0,1.9090909090909092
1994.0,3074.0,1.9090909090909092
2971.0,2782.0,1.9090909090909092
2348.0,1793.0,1.4545454545454546
849.0,1719.0,1.9090909090909092
205.0,3243.0,1.4545454545454546
1135.0,2558.0,1.9090909090909092
243.0,1153.0,1.9090909090909092
565.0,1624.0,2.3636363636363633
1183.0,3095.0,1.4545454545454546
1631.0,2257.0,1.9090909090909092
258.0,1687.0,1.4545454545454546
1598.0,2201.0,1.9090909090909092
2911.0,2099.0,1.4545454545454546
2044.0,3923.0,1.4545454545454546
1299.0,1347.0,1.9090909090909092
1316.0,2098.0,1.9090909090909092
125.0,918.0,1.4545454545454546
1929.0,2586.0,2.3636363636363633
2475.0,2237.0,1.9090909090909092
694.0,1698.0,1.9090909090909092
568.0,2216.0,1.4545454545454546
1363.0,2234.0,1.9090909090909092
1365.0,2852.0,1.0
1594.0,2660.0,2.3636363636363633
1828.0,2344.0,1.9090909090909092
701.0,1585.0,1.4545454545454546
1141.0,2279.0,1.9090909090909092
1335.0,2573.0,1.9090909090909092
1980.0,3571.0,1.4545454545454546
2429.0,2380.0,1.9090909090909092
1640.0,2133.0,1.9090909090909092
78.0,1191.0,1.4545454545454546
1684.0,2367.0,1.9090909090909092
2929.0,3200.0,1.4545454545454546
2922.0,1694.0,1.4545454545454546
1135.0,1993.0,1.9090909090909092
1501.0,3241.0,1.4545454545454546
1383.0,2455.0,1.9090909090909092
76.0,759.0,1.4545454545454546
2341.0,3246.0,1.4545454545454546
2111.0,1215.0,1.4545454545454546
2165.0,2769.0,1.4545454545454546
561.0,3440.0,1.9090909090909092
230.0,1843.0,1.9090909090909092
1374.0,2981.0,1.0
2335.0,1250.0,1.4545454545454546
1677.0,1216.0,1.4545454545454546
2897.0,637.0,1.9090909090909092
798.0,1732.0,1.9090909090909092
2047.0,2526.0,1.4545454545454546
1329.0,2150.0,1.9090909090909092
371.0,1569.0,1.4545454545454546
1085.0,2257.0,1.9090909090909092
1646.0,1474.0,1.9090909090909092
1564.0,869.0,1.4545454545454546
1539.0,1316.0,1.4545454545454546
1570.0,3068.0,1.4545454545454546
319.0,1495.0,1.4545454545454546
1934.0,889.0,1.4545454545454546
2475.0,3007.0,1.4545454545454546
489.0,1606.0,1.0
1994.0,1524.0,1.4545454545454546
1412.0,91.0,1.4545454545454546
1599.0,3133.0,1.4545454545454546
161.0,991.0,1.4545454545454546
1462.0,987.0,1.4545454545454546
755.0,283.0,1.9090909090909092
2193.0,1574.0,1.4545454545454546
707.0,1701.0,1.4545454545454546
1910.0,187.0,1.4545454545454546
2837.0,2875.0,1.4545454545454546
2139.0,2599.0,1.4545454545454546
1725.0,1703.0,1.4545454545454546
82.0,2485.0,1.4545454545454546
1164.0,3274.0,1.4545454545454546
734.0,1182.0,1.4545454545454546
2027.0,2359.0,1.4545454545454546
1138.0,2294.0,1.4545454545454546
1745.0,3805.0,1.4545454545454546
1054.0,2482.0,1.4545454545454546
1208.0,1223.0,1.4545454545454546
1068.0,6.0,1.4545454545454546
1042.0,2459.0,1.9090909090909092
1620.0,1279.0,1.4545454545454546
2429.0,1462.0,1.9090909090909092
656.0,1112.0,1.4545454545454546
2008.0,1994.0,1.4545454545454546
1933.0,3119.0,2.3636363636363633
148.0,280.0,2.3636363636363633
2164.0,2757.0,1.4545454545454546
2590.0,4031.0,2.3636363636363633
1358.0,2774.0,1.4545454545454546
1516.0,2064.0,1.9090909090909092
2661.0,1562.0,1.4545454545454546
2754.0,3177.0,1.4545454545454546
1476.0,3574.0,1.4545454545454546
617.0,522.0,1.9090909090909092
2178.0,2458.0,1.9090909090909092
1615.0,1037.0,1.4545454545454546
553.0,1501.0,1.4545454545454546
2363.0,3259.0,1.9090909090909092
759.0,2945.0,1.4545454545454546
1794.0,2911.0,1.9090909090909092
520.0,1287.0,1.4545454545454546
1166.0,1554.0,1.4545454545454546
565.0,1774.0,1.4545454545454546
0.0,356.0,1.0
1564.0,786.0,1.4545454545454546
888.0,2115.0,1.9090909090909092
1517.0,3045.0,1.9090909090909092
2362.0,2352.0,1.4545454545454546
755.0,2668.0,1.4545454545454546
1231.0,1490.0,1.9090909090909092
1584.0,2858.0,1.4545454545454546
1382.0,3066.0,1.4545454545454546
2241.0,1952.0,1.4545454545454546
489.0,2046.0,1.4545454545454546
612.0,2126.0,1.9090909090909092
2692.0,1626.0,1.4545454545454546
683.0,3840.0,1.4545454545454546
1837.0,1817.0,1.4545454545454546
1846.0,3650.0,1.4545454545454546
1023.0,1952.0,1.4545454545454546
328.0,1365.0,1.4545454545454546
2377.0,3193.0,1.9090909090909092
2020.0,3815.0,1.4545454545454546
1225.0,343.0,1.4545454545454546
2426.0,3278.0,1.9090909090909092
1225.0,2822.0,1.4545454545454546
2804.0,3155.0,1.4545454545454546
2035.0,1398.0,1.9090909090909092
379.0,407.0,1.4545454545454546
676.0,2965.0,1.4545454545454546
659.0,559.0,1.4545454545454546
583.0,1922.0,2.3636363636363633
802.0,3503.0,1.4545454545454546
684.0,2507.0,1.0
899.0,1956.0,2.8181818181818183
1505.0,2082.0,1.9090909090909092
197.0,1449.0,1.4545454545454546
129.0,578.0,1.4545454545454546
1805.0,1775.0,1.0
161.0,1545.0,1.4545454545454546
1212.0,2483.0,1.4545454545454546
1069.0,3182.0,1.4545454545454546
649.0,2304.0,1.4545454545454546
1022.0,536.0,1.9090909090909092
1485.0,3773.0,1.4545454545454546
2149.0,2393.0,1.9090909090909092
1168.0,1624.0,1.9090909090909092
764.0,3379.0,1.0
805.0,1788.0,1.4545454545454546
1128.0,1224.0,1.4545454545454546
1755.0,2493.0,1.4545454545454546
739.0,1675.0,1.9090909090909092
933.0,2451.0,1.4545454545454546
1624.0,2312.0,1.9090909090909092
506.0,2349.0,1.4545454545454546
2236.0,1467.0,1.4545454545454546
1038.0,2880.0,1.4545454545454546
314.0,2305.0,1.9090909090909092
839.0,3060.0,1.4545454545454546
499.0,2177.0,1.4545454545454546
765.0,2448.0,1.4545454545454546
1734.0,1741.0,1.9090909090909092
609.0,1847.0,1.4545454545454546
2662.0,2589.0,1.4545454545454546
954.0,1420.0,1.4545454545454546
2179.0,2428.0,1.4545454545454546
2314.0,2663.0,1.4545454545454546
763.0,1389.0,1.4545454545454546
1113.0,2354.0,1.9090909090909092
965.0,1879.0,1.4545454545454546
191.0,1591.0,1.9090909090909092
1640.0,1863.0,1.9090909090909092
1226.0,593.0,1.4545454545454546
1554.0,2921.0,1.9090909090909092
1087.0,3201.0,1.4545454545454546
234.0,3096.0,1.4545454545454546
1829.0,3195.0,1.4545454545454546
876.0,1904.0,1.9090909090909092
1207.0,1446.0,1.4545454545454546
1918.0,1532.0,1.9090909090909092
39.0,303.0,1.4545454545454546
2167.0,2458.0,3.2727272727272725
1410.0,1589.0,1.9090909090909092
572.0,1609.0,1.4545454545454546
2362.0,2572.0,1.9090909090909092
2016.0,2071.0,1.9090909090909092
2163.0,2965.0,1.4545454545454546
1569.0,3591.0,1.4545454545454546
626.0,3848.0,1.4545454545454546
2731.0,3952.0,1.4545454545454546
2756.0,2069.0,1.9090909090909092
2385.0,2285.0,1.4545454545454546
2625.0,2502.0,1.4545454545454546
1682.0,2669.0,1.9090909090909092
570.0,3297.0,1.4545454545454546
1210.0,88.0,1.4545454545454546
785.0,2103.0,1.4545454545454546
325.0,2702.0,1.4545454545454546
1003.0,2231.0,1.9090909090909092
181.0,1767.0,1.9090909090909092
2476.0,617.0,1.0
665.0,2152.0,1.9090909090909092
1785.0,2323.0,1.9090909090909092
1531.0,1570.0,1.4545454545454546
1157.0,1632.0,1.9090909090909092
128.0,1554.0,1.4545454545454546
673.0,1692.0,1.9090909090909092
2157.0,3322.0,1.0
934.0,1293.0,1.4545454545454546
702.0,972.0,1.9090909090909092
2530.0,2172.0,1.4545454545454546
2039.0,1312.0,1.4545454545454546
1418.0,587.0,1.4545454545454546
552.0,848.0,1.4545454545454546
918.0,3826.0,1.4545454545454546
1665.0,3004.0,1.4545454545454546
966.0,2411.0,2.3636363636363633
1415.0,615.0,1.9090909090909092
1982.0,2533.0,1.4545454545454546
1187.0,3443.0,1.4545454545454546
435.0,1368.0,1.9090909090909092
133.0,308.0,1.4545454545454546
1260.0,3339.0,1.4545454545454546
1766.0,2341.0,1.9090909090909092
1372.0,2287.0,1.9090909090909092
2075.0,1742.0,1.4545454545454546
1525.0,3222.0,1.0
2975.0,2145.0,1.9090909090909092
1873.0,3031.0,1.4545454545454546
2519.0,2491.0,1.9090909090909092
1947.0,3053.0,1.4545454545454546
1607.0,3122.0,1.9090909090909092
2521.0,2390.0,1.9090909090909092
600.0,3597.0,1.4545454545454546
1337.0,2330.0,1.4545454545454546
1746.0,1962.0,1.4545454545454546
242.0,239.0,1.4545454545454546
1751.0,2233.0,1.4545454545454546
512.0,1711.0,1.9090909090909092
1332.0,2875.0,1.0
2846.0,2659.0,1.4545454545454546
27.0,1615.0,1.4545454545454546
2209.0,3787.0,1.4545454545454546
2816.0,956.0,1.9090909090909092
575.0,2479.0,1.4545454545454546
2393.0,794.0,1.4545454545454546
2603.0,1196.0,1.9090909090909092
251.0,938.0,1.4545454545454546
1761.0,3543.0,1.4545454545454546
1706.0,1002.0,1.4545454545454546
2622.0,3074.0,1.4545454545454546
2272.0,1335.0,1.4545454545454546
759.0,1216.0,1.4545454545454546
174.0,447.0,1.4545454545454546
1570.0,3062.0,1.0
1844.0,116.0,1.4545454545454546
862.0,550.0,1.9090909090909092
1836.0,3583.0,1.4545454545454546
923.0,3453.0,1.4545454545454546
2374.0,3001.0,1.4545454545454546
278.0,1647.0,1.9090909090909092
2096.0,2703.0,1.9090909090909092
1136.0,2050.0,1.9090909090909092
2397.0,1251.0,1.9090909090909092
890.0,1107.0,1.4545454545454546
2891.0,2921.0,1.9090909090909092
1936.0,2517.0,1.9090909090909092
1939.0,2056.0,1.4545454545454546
553.0,2641.0,1.9090909090909092
1619.0,1924.0,1.4545454545454546
2046.0,1708.0,1.4545454545454546
2907.0,1186.0,1.4545454545454546
2780.0,1448.0,1.9090909090909092
217.0,1469.0,1.4545454545454546
2096.0,2478.0,1.4545454545454546
588.0,1876.0,1.9090909090909092
917.0,3166.0,1.9090909090909092
1598.0,2609.0,1.9090909090909092
187.0,1854.0,1.4545454545454546
884.0,3941.0,1.4545454545454546
1816.0,3217.0,1.4545454545454546
690.0,1074.0,1.4545454545454546
575.0,638.0,1.4545454545454546
706.0,2842.0,1.9090909090909092
1082.0,1966.0,1.4545454545454546
1623.0,2978.0,1.4545454545454546
980.0,2169.0,1.4545454545454546
264.0,2070.0,1.9090909090909092
290.0,1751.0,1.4545454545454546
1109.0,1629.0,1.9090909090909092
1440.0,1564.0,1.9090909090909092
515.0,1958.0,1.4545454545454546
2230.0,703.0,1.9090909090909092
1338.0,1313.0,1.9090909090909092
955.0,892.0,1.4545454545454546
1483.0,3543.0,1.4545454545454546
1434.0,1932.0,2.3636363636363633
2288.0,2119.0,1.9090909090909092
1070.0,1226.0,1.4545454545454546
2555.0,1849.0,1.4545454545454546
1979.0,2653.0,1.9090909090909092
1410.0,1359.0,1.0
1944.0,54.0,1.9090909090909092
1252.0,2119.0,1.9090909090909092
941.0,3395.0,1.4545454545454546
1218.0,1252.0,1.4545454545454546
2307.0,3919.0,1.4545454545454546
554.0,2710.0,1.9090909090909092
640.0,643.0,1.4545454545454546
439.0,1459.0,1.4545454545454546
2250.0,1022.0,1.9090909090909092
2408.0,3349.0,1.4545454545454546
337.0,996.0,1.9090909090909092
1778.0,2488.0,1.9090909090909092
411.0,965.0,1.4545454545454546
1998.0,1788.0,1.9090909090909092
1022.0,1243.0,1.4545454545454546
1624.0,2256.0,1.9090909090909092
924.0,2848.0,1.4545454545454546
2749.0,3237.0,1.4545454545454546
621.0,1504.0,1.4545454545454546
2112.0,2449.0,1.4545454545454546
1294.0,1828.0,1.9090909090909092
1562.0,3088.0,1.4545454545454546
536.0,1904.0,1.4545454545454546
359.0,851.0,1.4545454545454546
429.0,1467.0,1.4545454545454546
2042.0,855.0,1.9090909090909092
1977.0,2062.0,1.4545454545454546
1978.0,2375.0,1.9090909090909092
976.0,3562.0,1.4545454545454546
1821.0,1980.0,1.9090909090909092
612.0,847.0,1.4545454545454546
2160.0,2141.0,1.4545454545454546
465.0,1289.0,1.4545454545454546
576.0,1922.0,1.9090909090909092
1522.0,3142.0,1.4545454545454546
1115.0,2075.0,1.4545454545454546
133.0,1018.0,1.4545454545454546
832.0,1838.0,1.9090909090909092
959.0,958.0,1.4545454545454546
826.0,1799.0,1.4545454545454546
1927.0,3071.0,1.4545454545454546
2287.0,2546.0,1.4545454545454546
396.0,1165.0,1.4545454545454546
1497.0,3404.0,1.4545454545454546
1910.0,1533.0,1.4545454545454546
633.0,950.0,1.4545454545454546
1071.0,3311.0,1.4545454545454546
91.0,974.0,1.0
49.0,2805.0,1.0
1766.0,1212.0,1.4545454545454546
916.0,2466.0,1.4545454545454546
1037.0,3544.0,1.9090909090909092
